# static_data_copies.tsv - compiler-emitted per-TU copies of header statics
# (the GruntDirStatics device, docs/data-attribution.md): DATA() in a header
# is ignored, so these reviewed rows are folded into symbol_names.csv by
# labels.py --merge. rva\tname\tunit\tsize\tkind.
#
# THE OWNER OF A BLOCK IS ITS STATIC INITIALIZER'S POSITION. Each copy is
# constructed by a `$E` initializer that cl emits at the HEAD of that TU's .text
# contribution, so the first named function AFTER the code that stores into the
# nine cells names the owning unit. That rule reproduces 63 of these 71 blocks
# unaided; it is how the three former `ghidra` holding-unit blocks were homed on
# 2026-08-09 (0x229548 advancedoptions, 0x249620 netlobbydialogs, 0x24bd20
# multistartdlg) and how 0x2496e8 was corrected off netlobbydialogs, which the
# first of those would otherwise have given two copies.
#
# EVERY row carries an rva-suffixed name (2026-08-09): a PLAIN name is shared
# by all 71 blocks, so the delink data manifest used to withhold it ("duplicate
# name in manifest") and ~57 blocks went entirely uncompared. Suffixed names
# are unique, so every copy now enrolls, and the normalizer rewrites
# `?s_gruntDirEast_<rva>@@3U...` onto cl's `_s_gruntDirEast$S<n>` family
# (canonicalize_data_symbols.DELINKED_STATIC_COPY), which is what pairs the
# delinked copy with the base TU's own emission. A row must therefore never
# name a unit objdiff cannot open (that was the `ghidra` defect) and must not
# be given to a TU whose base obj does not emit the cells - either mistake is
# now VISIBLE as an unpaired symbol in that unit's .bss score.
#
# Four blocks still disagree with the initializer rule and are the remaining
# attribution worklist: 0x229eb8 (dialogs -> bootycheatstate), 0x245168
# (brickzload -> gruntzmgr), 0x24c3b0 (play -> gruntzplayer), 0x24c548
# (play -> playassetload).
0x229c90	?s_gruntDirWest_229c90@@3UGruntDirectionCell@@A	dialogs	0xc	data
0x229ca0	?s_gruntDirNorthEast_229ca0@@3UGruntDirectionCell@@A	dialogs	0xc	data
0x229cb0	?s_gruntDirNorthWest_229cb0@@3UGruntDirectionCell@@A	dialogs	0xc	data
0x229cc0	?s_gruntDirSouthEast_229cc0@@3UGruntDirectionCell@@A	dialogs	0xc	data
0x229cd0	?s_gruntDirCenter_229cd0@@3UGruntDirectionCell@@A	dialogs	0xc	data
0x229ce0	?s_gruntDirSouthWest_229ce0@@3UGruntDirectionCell@@A	dialogs	0xc	data
0x229d60	?s_gruntDirEast_229d60@@3UGruntDirectionCell@@A	battlezdlgcolors	0xc	data
0x229d70	?s_gruntDirNorth_229d70@@3UGruntDirectionCell@@A	battlezdlgcolors	0xc	data
0x229d80	?s_gruntDirSouth_229d80@@3UGruntDirectionCell@@A	battlezdlgcolors	0xc	data
0x229d90	?s_gruntDirWest_229d90@@3UGruntDirectionCell@@A	battlezdlgcolors	0xc	data
0x229da0	?s_gruntDirNorthEast_229da0@@3UGruntDirectionCell@@A	battlezdlgcolors	0xc	data
0x229db0	?s_gruntDirNorthWest_229db0@@3UGruntDirectionCell@@A	battlezdlgcolors	0xc	data
0x229dc0	?s_gruntDirSouthEast_229dc0@@3UGruntDirectionCell@@A	battlezdlgcolors	0xc	data
0x229dd0	?s_gruntDirCenter_229dd0@@3UGruntDirectionCell@@A	battlezdlgcolors	0xc	data
0x229de0	?s_gruntDirSouthWest_229de0@@3UGruntDirectionCell@@A	battlezdlgcolors	0xc	data
0x22b2e0	?s_gruntDirEast_22b2e0@@3UGruntDirectionCell@@A	chatboxowner	0xc	data
0x22b2f0	?s_gruntDirNorth_22b2f0@@3UGruntDirectionCell@@A	chatboxowner	0xc	data
0x22b300	?s_gruntDirSouth_22b300@@3UGruntDirectionCell@@A	chatboxowner	0xc	data
0x22b310	?s_gruntDirWest_22b310@@3UGruntDirectionCell@@A	chatboxowner	0xc	data
0x22b320	?s_gruntDirNorthEast_22b320@@3UGruntDirectionCell@@A	chatboxowner	0xc	data
0x22b330	?s_gruntDirNorthWest_22b330@@3UGruntDirectionCell@@A	chatboxowner	0xc	data
0x22b340	?s_gruntDirSouthEast_22b340@@3UGruntDirectionCell@@A	chatboxowner	0xc	data
0x22b350	?s_gruntDirCenter_22b350@@3UGruntDirectionCell@@A	chatboxowner	0xc	data
0x22b360	?s_gruntDirSouthWest_22b360@@3UGruntDirectionCell@@A	chatboxowner	0xc	data
0x22b3a8	?s_gruntDirEast_22b3a8@@3UGruntDirectionCell@@A	fontconfig	0xc	data
0x22b3b8	?s_gruntDirNorth_22b3b8@@3UGruntDirectionCell@@A	fontconfig	0xc	data
0x22b3c8	?s_gruntDirSouth_22b3c8@@3UGruntDirectionCell@@A	fontconfig	0xc	data
0x22b3d8	?s_gruntDirWest_22b3d8@@3UGruntDirectionCell@@A	fontconfig	0xc	data
0x22b3e8	?s_gruntDirNorthEast_22b3e8@@3UGruntDirectionCell@@A	fontconfig	0xc	data
0x22b3f8	?s_gruntDirNorthWest_22b3f8@@3UGruntDirectionCell@@A	fontconfig	0xc	data
0x22b408	?s_gruntDirSouthEast_22b408@@3UGruntDirectionCell@@A	fontconfig	0xc	data
0x22b418	?s_gruntDirCenter_22b418@@3UGruntDirectionCell@@A	fontconfig	0xc	data
0x22b428	?s_gruntDirSouthWest_22b428@@3UGruntDirectionCell@@A	fontconfig	0xc	data
0x22b460	?s_gruntDirEast_22b460@@3UGruntDirectionCell@@A	checkpointdlg	0xc	data
0x22b470	?s_gruntDirNorth_22b470@@3UGruntDirectionCell@@A	checkpointdlg	0xc	data
0x22b480	?s_gruntDirSouth_22b480@@3UGruntDirectionCell@@A	checkpointdlg	0xc	data
0x22b490	?s_gruntDirWest_22b490@@3UGruntDirectionCell@@A	checkpointdlg	0xc	data
0x22b4a0	?s_gruntDirNorthEast_22b4a0@@3UGruntDirectionCell@@A	checkpointdlg	0xc	data
0x22b4b0	?s_gruntDirNorthWest_22b4b0@@3UGruntDirectionCell@@A	checkpointdlg	0xc	data
0x22b4c0	?s_gruntDirSouthEast_22b4c0@@3UGruntDirectionCell@@A	checkpointdlg	0xc	data
0x22b4d0	?s_gruntDirCenter_22b4d0@@3UGruntDirectionCell@@A	checkpointdlg	0xc	data
0x22b4e0	?s_gruntDirSouthWest_22b4e0@@3UGruntDirectionCell@@A	checkpointdlg	0xc	data
0x22b6a0	?s_gruntDirEast_22b6a0@@3UGruntDirectionCell@@A	battlezmapconfig	0xc	data
0x22b6b0	?s_gruntDirNorth_22b6b0@@3UGruntDirectionCell@@A	battlezmapconfig	0xc	data
0x22b6c0	?s_gruntDirSouth_22b6c0@@3UGruntDirectionCell@@A	battlezmapconfig	0xc	data
0x22b6d0	?s_gruntDirWest_22b6d0@@3UGruntDirectionCell@@A	battlezmapconfig	0xc	data
0x22b6e0	?s_gruntDirNorthEast_22b6e0@@3UGruntDirectionCell@@A	battlezmapconfig	0xc	data
0x22b6f0	?s_gruntDirNorthWest_22b6f0@@3UGruntDirectionCell@@A	battlezmapconfig	0xc	data
0x22b700	?s_gruntDirSouthEast_22b700@@3UGruntDirectionCell@@A	battlezmapconfig	0xc	data
0x22b710	?s_gruntDirCenter_22b710@@3UGruntDirectionCell@@A	battlezmapconfig	0xc	data
0x22b720	?s_gruntDirSouthWest_22b720@@3UGruntDirectionCell@@A	battlezmapconfig	0xc	data
0x22b760	?s_gruntDirEast_22b760@@3UGruntDirectionCell@@A	battlezunitstep	0xc	data
0x22b770	?s_gruntDirNorth_22b770@@3UGruntDirectionCell@@A	battlezunitstep	0xc	data
0x22b780	?s_gruntDirSouth_22b780@@3UGruntDirectionCell@@A	battlezunitstep	0xc	data
0x22b790	?s_gruntDirWest_22b790@@3UGruntDirectionCell@@A	battlezunitstep	0xc	data
0x22b7a0	?s_gruntDirNorthEast_22b7a0@@3UGruntDirectionCell@@A	battlezunitstep	0xc	data
0x22b7b0	?s_gruntDirNorthWest_22b7b0@@3UGruntDirectionCell@@A	battlezunitstep	0xc	data
0x22b7c0	?s_gruntDirSouthEast_22b7c0@@3UGruntDirectionCell@@A	battlezunitstep	0xc	data
0x22b7d0	?s_gruntDirCenter_22b7d0@@3UGruntDirectionCell@@A	battlezunitstep	0xc	data
0x22b7e0	?s_gruntDirSouthWest_22b7e0@@3UGruntDirectionCell@@A	battlezunitstep	0xc	data
0x22b810	?s_gruntDirEast_22b810@@3UGruntDirectionCell@@A	grunttilescan	0xc	data
0x22b820	?s_gruntDirNorth_22b820@@3UGruntDirectionCell@@A	grunttilescan	0xc	data
0x22b830	?s_gruntDirSouth_22b830@@3UGruntDirectionCell@@A	grunttilescan	0xc	data
0x22b840	?s_gruntDirWest_22b840@@3UGruntDirectionCell@@A	grunttilescan	0xc	data
0x22b850	?s_gruntDirNorthEast_22b850@@3UGruntDirectionCell@@A	grunttilescan	0xc	data
0x22b860	?s_gruntDirNorthWest_22b860@@3UGruntDirectionCell@@A	grunttilescan	0xc	data
0x22b870	?s_gruntDirSouthEast_22b870@@3UGruntDirectionCell@@A	grunttilescan	0xc	data
0x22b880	?s_gruntDirCenter_22b880@@3UGruntDirectionCell@@A	grunttilescan	0xc	data
0x22b890	?s_gruntDirSouthWest_22b890@@3UGruntDirectionCell@@A	grunttilescan	0xc	data
0x22b8b8	?s_gruntDirEast_22b8b8@@3UGruntDirectionCell@@A	gruntstatestep	0xc	data
0x22b8c8	?s_gruntDirNorth_22b8c8@@3UGruntDirectionCell@@A	gruntstatestep	0xc	data
0x22b8d8	?s_gruntDirSouth_22b8d8@@3UGruntDirectionCell@@A	gruntstatestep	0xc	data
0x22b8e8	?s_gruntDirWest_22b8e8@@3UGruntDirectionCell@@A	gruntstatestep	0xc	data
0x22b8f8	?s_gruntDirNorthEast_22b8f8@@3UGruntDirectionCell@@A	gruntstatestep	0xc	data
0x22b908	?s_gruntDirNorthWest_22b908@@3UGruntDirectionCell@@A	gruntstatestep	0xc	data
0x22b918	?s_gruntDirSouthEast_22b918@@3UGruntDirectionCell@@A	gruntstatestep	0xc	data
0x22b928	?s_gruntDirCenter_22b928@@3UGruntDirectionCell@@A	gruntstatestep	0xc	data
0x22b938	?s_gruntDirSouthWest_22b938@@3UGruntDirectionCell@@A	gruntstatestep	0xc	data
0x22b960	?s_gruntDirEast_22b960@@3UGruntDirectionCell@@A	battlezspawncheck	0xc	data
0x22b970	?s_gruntDirNorth_22b970@@3UGruntDirectionCell@@A	battlezspawncheck	0xc	data
0x22b980	?s_gruntDirSouth_22b980@@3UGruntDirectionCell@@A	battlezspawncheck	0xc	data
0x22b990	?s_gruntDirWest_22b990@@3UGruntDirectionCell@@A	battlezspawncheck	0xc	data
0x22b9a0	?s_gruntDirNorthEast_22b9a0@@3UGruntDirectionCell@@A	battlezspawncheck	0xc	data
0x22b9b0	?s_gruntDirNorthWest_22b9b0@@3UGruntDirectionCell@@A	battlezspawncheck	0xc	data
0x22b9c0	?s_gruntDirSouthEast_22b9c0@@3UGruntDirectionCell@@A	battlezspawncheck	0xc	data
0x22b9d0	?s_gruntDirCenter_22b9d0@@3UGruntDirectionCell@@A	battlezspawncheck	0xc	data
0x22b9e0	?s_gruntDirSouthWest_22b9e0@@3UGruntDirectionCell@@A	battlezspawncheck	0xc	data
0x22ba08	?s_gruntDirEast_22ba08@@3UGruntDirectionCell@@A	battlezrepath	0xc	data
0x22ba18	?s_gruntDirNorth_22ba18@@3UGruntDirectionCell@@A	battlezrepath	0xc	data
0x22ba28	?s_gruntDirSouth_22ba28@@3UGruntDirectionCell@@A	battlezrepath	0xc	data
0x22ba38	?s_gruntDirWest_22ba38@@3UGruntDirectionCell@@A	battlezrepath	0xc	data
0x22ba48	?s_gruntDirNorthEast_22ba48@@3UGruntDirectionCell@@A	battlezrepath	0xc	data
0x22ba58	?s_gruntDirNorthWest_22ba58@@3UGruntDirectionCell@@A	battlezrepath	0xc	data
0x22ba68	?s_gruntDirSouthEast_22ba68@@3UGruntDirectionCell@@A	battlezrepath	0xc	data
0x22ba78	?s_gruntDirCenter_22ba78@@3UGruntDirectionCell@@A	battlezrepath	0xc	data
0x22ba88	?s_gruntDirSouthWest_22ba88@@3UGruntDirectionCell@@A	battlezrepath	0xc	data
0x22bab0	?s_gruntDirEast_22bab0@@3UGruntDirectionCell@@A	battlezreserveplace	0xc	data
0x22bac0	?s_gruntDirNorth_22bac0@@3UGruntDirectionCell@@A	battlezreserveplace	0xc	data
0x22bad0	?s_gruntDirSouth_22bad0@@3UGruntDirectionCell@@A	battlezreserveplace	0xc	data
0x22bae0	?s_gruntDirWest_22bae0@@3UGruntDirectionCell@@A	battlezreserveplace	0xc	data
0x22baf0	?s_gruntDirNorthEast_22baf0@@3UGruntDirectionCell@@A	battlezreserveplace	0xc	data
0x22bb00	?s_gruntDirNorthWest_22bb00@@3UGruntDirectionCell@@A	battlezreserveplace	0xc	data
0x22bb10	?s_gruntDirSouthEast_22bb10@@3UGruntDirectionCell@@A	battlezreserveplace	0xc	data
0x22bb20	?s_gruntDirCenter_22bb20@@3UGruntDirectionCell@@A	battlezreserveplace	0xc	data
0x22bb30	?s_gruntDirSouthWest_22bb30@@3UGruntDirectionCell@@A	battlezreserveplace	0xc	data
0x22bb58	?s_gruntDirEast_22bb58@@3UGruntDirectionCell@@A	battlezretarget	0xc	data
0x22bb68	?s_gruntDirNorth_22bb68@@3UGruntDirectionCell@@A	battlezretarget	0xc	data
0x22bb78	?s_gruntDirSouth_22bb78@@3UGruntDirectionCell@@A	battlezretarget	0xc	data
0x22bb88	?s_gruntDirWest_22bb88@@3UGruntDirectionCell@@A	battlezretarget	0xc	data
0x22bb98	?s_gruntDirNorthEast_22bb98@@3UGruntDirectionCell@@A	battlezretarget	0xc	data
0x22bba8	?s_gruntDirNorthWest_22bba8@@3UGruntDirectionCell@@A	battlezretarget	0xc	data
0x22bbb8	?s_gruntDirSouthEast_22bbb8@@3UGruntDirectionCell@@A	battlezretarget	0xc	data
0x22bbc8	?s_gruntDirCenter_22bbc8@@3UGruntDirectionCell@@A	battlezretarget	0xc	data
0x22bbd8	?s_gruntDirSouthWest_22bbd8@@3UGruntDirectionCell@@A	battlezretarget	0xc	data
0x22bc00	?s_gruntDirEast_22bc00@@3UGruntDirectionCell@@A	tilescan	0xc	data
0x22bc10	?s_gruntDirNorth_22bc10@@3UGruntDirectionCell@@A	tilescan	0xc	data
0x22bc20	?s_gruntDirSouth_22bc20@@3UGruntDirectionCell@@A	tilescan	0xc	data
0x22bc30	?s_gruntDirWest_22bc30@@3UGruntDirectionCell@@A	tilescan	0xc	data
0x22bc40	?s_gruntDirNorthEast_22bc40@@3UGruntDirectionCell@@A	tilescan	0xc	data
0x22bc50	?s_gruntDirNorthWest_22bc50@@3UGruntDirectionCell@@A	tilescan	0xc	data
0x22bc60	?s_gruntDirSouthEast_22bc60@@3UGruntDirectionCell@@A	tilescan	0xc	data
0x22bc70	?s_gruntDirCenter_22bc70@@3UGruntDirectionCell@@A	tilescan	0xc	data
0x22bc80	?s_gruntDirSouthWest_22bc80@@3UGruntDirectionCell@@A	tilescan	0xc	data
0x22be40	?s_gruntDirEast_22be40@@3UGruntDirectionCell@@A	videooptions	0xc	data
0x22be50	?s_gruntDirNorth_22be50@@3UGruntDirectionCell@@A	videooptions	0xc	data
0x22be60	?s_gruntDirSouth_22be60@@3UGruntDirectionCell@@A	videooptions	0xc	data
0x22be70	?s_gruntDirWest_22be70@@3UGruntDirectionCell@@A	videooptions	0xc	data
0x22be80	?s_gruntDirNorthEast_22be80@@3UGruntDirectionCell@@A	videooptions	0xc	data
0x22be90	?s_gruntDirNorthWest_22be90@@3UGruntDirectionCell@@A	videooptions	0xc	data
0x22bea0	?s_gruntDirSouthEast_22bea0@@3UGruntDirectionCell@@A	videooptions	0xc	data
0x22beb0	?s_gruntDirCenter_22beb0@@3UGruntDirectionCell@@A	videooptions	0xc	data
0x22bec0	?s_gruntDirSouthWest_22bec0@@3UGruntDirectionCell@@A	videooptions	0xc	data
0x22bee8	?s_gruntDirEast_22bee8@@3UGruntDirectionCell@@A	creditsstate	0xc	data
0x22bef8	?s_gruntDirNorth_22bef8@@3UGruntDirectionCell@@A	creditsstate	0xc	data
0x22bf08	?s_gruntDirSouth_22bf08@@3UGruntDirectionCell@@A	creditsstate	0xc	data
0x22bf18	?s_gruntDirWest_22bf18@@3UGruntDirectionCell@@A	creditsstate	0xc	data
0x22bf28	?s_gruntDirNorthEast_22bf28@@3UGruntDirectionCell@@A	creditsstate	0xc	data
0x22bf38	?s_gruntDirNorthWest_22bf38@@3UGruntDirectionCell@@A	creditsstate	0xc	data
0x22bf48	?s_gruntDirSouthEast_22bf48@@3UGruntDirectionCell@@A	creditsstate	0xc	data
0x22bf58	?s_gruntDirCenter_22bf58@@3UGruntDirectionCell@@A	creditsstate	0xc	data
0x22bf68	?s_gruntDirSouthWest_22bf68@@3UGruntDirectionCell@@A	creditsstate	0xc	data
0x22c300	?s_gruntDirEast_22c300@@3UGruntDirectionCell@@A	demo	0xc	data
0x22c310	?s_gruntDirNorth_22c310@@3UGruntDirectionCell@@A	demo	0xc	data
0x22c320	?s_gruntDirSouth_22c320@@3UGruntDirectionCell@@A	demo	0xc	data
0x22c330	?s_gruntDirWest_22c330@@3UGruntDirectionCell@@A	demo	0xc	data
0x22c340	?s_gruntDirNorthEast_22c340@@3UGruntDirectionCell@@A	demo	0xc	data
0x22c350	?s_gruntDirNorthWest_22c350@@3UGruntDirectionCell@@A	demo	0xc	data
0x22c360	?s_gruntDirSouthEast_22c360@@3UGruntDirectionCell@@A	demo	0xc	data
0x22c370	?s_gruntDirCenter_22c370@@3UGruntDirectionCell@@A	demo	0xc	data
0x22c380	?s_gruntDirSouthWest_22c380@@3UGruntDirectionCell@@A	demo	0xc	data
0x22c3a8	?s_gruntDirEast_22c3a8@@3UGruntDirectionCell@@A	dircellmethods	0xc	data
0x22c3b8	?s_gruntDirNorth_22c3b8@@3UGruntDirectionCell@@A	dircellmethods	0xc	data
0x22c3c8	?s_gruntDirSouth_22c3c8@@3UGruntDirectionCell@@A	dircellmethods	0xc	data
0x22c3d8	?s_gruntDirWest_22c3d8@@3UGruntDirectionCell@@A	dircellmethods	0xc	data
0x22c3e8	?s_gruntDirNorthEast_22c3e8@@3UGruntDirectionCell@@A	dircellmethods	0xc	data
0x22c3f8	?s_gruntDirNorthWest_22c3f8@@3UGruntDirectionCell@@A	dircellmethods	0xc	data
0x22c408	?s_gruntDirSouthEast_22c408@@3UGruntDirectionCell@@A	dircellmethods	0xc	data
0x22c418	?s_gruntDirCenter_22c418@@3UGruntDirectionCell@@A	dircellmethods	0xc	data
0x22c428	?s_gruntDirSouthWest_22c428@@3UGruntDirectionCell@@A	dircellmethods	0xc	data
0x244c18	?s_gruntDirEast_244c18@@3UGruntDirectionCell@@A	triggermgrgrid	0xc	data
0x244c28	?s_gruntDirNorth_244c28@@3UGruntDirectionCell@@A	triggermgrgrid	0xc	data
0x244c38	?s_gruntDirSouth_244c38@@3UGruntDirectionCell@@A	triggermgrgrid	0xc	data
0x244c48	?s_gruntDirWest_244c48@@3UGruntDirectionCell@@A	triggermgrgrid	0xc	data
0x244c58	?s_gruntDirNorthEast_244c58@@3UGruntDirectionCell@@A	triggermgrgrid	0xc	data
0x244c68	?s_gruntDirNorthWest_244c68@@3UGruntDirectionCell@@A	triggermgrgrid	0xc	data
0x244c78	?s_gruntDirSouthEast_244c78@@3UGruntDirectionCell@@A	triggermgrgrid	0xc	data
0x244c88	?s_gruntDirCenter_244c88@@3UGruntDirectionCell@@A	triggermgrgrid	0xc	data
0x244c98	?s_gruntDirSouthWest_244c98@@3UGruntDirectionCell@@A	triggermgrgrid	0xc	data
0x245040	?s_gruntDirEast_245040@@3UGruntDirectionCell@@A	brickzload	0xc	data
0x245050	?s_gruntDirNorth_245050@@3UGruntDirectionCell@@A	brickzload	0xc	data
0x245060	?s_gruntDirSouth_245060@@3UGruntDirectionCell@@A	brickzload	0xc	data
0x245070	?s_gruntDirWest_245070@@3UGruntDirectionCell@@A	brickzload	0xc	data
0x245080	?s_gruntDirNorthEast_245080@@3UGruntDirectionCell@@A	brickzload	0xc	data
0x245090	?s_gruntDirNorthWest_245090@@3UGruntDirectionCell@@A	brickzload	0xc	data
0x2450a0	?s_gruntDirSouthEast_2450a0@@3UGruntDirectionCell@@A	brickzload	0xc	data
0x2450b0	?s_gruntDirCenter_2450b0@@3UGruntDirectionCell@@A	brickzload	0xc	data
