# MANUALLY MANAGED - the admitted retail .text partition: one row per
# function START (rva) plus its structural kind. No sizes and no names:
# a row's extent is DERIVED to the next row's rva (the last row ends at
# .text's virtual end), so it spans the function's whole contribution,
# trailing jump tables included. The exact CODE size of a byte-matched
# body lives on its claim - RVA(rva, size) in src/, or the size column
# of functions_zlib.tsv. kind: (empty) body | thunk (ILT/IAT glue) |
# eh (/GX funclet band) | helper (compiler 5-byte jmp forwarder, target
# re-proven from EXE bytes) | pad (non-code fill; partition bookkeeping).
# Initially admitted from the last Ghidra analysis export; boundary
# corrections are edited here. The build never regenerates this file and
# never consults a Ghidra database.
rva	kind
0x0038eb	thunk
0x0038ff	thunk
0x003909	thunk
0x00390e	thunk
0x003918	thunk
0x00391d	thunk
0x00392c	thunk
0x00393b	thunk
0x00394a	thunk
0x003954	thunk
0x00396d	thunk
0x003972	thunk
0x00398b	thunk
0x003990	thunk
0x00399f	thunk
0x0039a4	thunk
0x0039a9	thunk
0x0039ae	thunk
0x0039b3	thunk
0x0039bd	thunk
0x0039c2	thunk
0x0039c7	thunk
0x0039cc	thunk
0x0039d1	thunk
0x0039db	thunk
0x0039ea	thunk
0x0039ef	thunk
0x0039f4	thunk
0x0039f9	thunk
0x003a0d	thunk
0x003a12	thunk
0x003a17	thunk
0x003a1c	thunk
0x003a21	thunk
0x003a26	thunk
0x003a30	thunk
0x003a35	thunk
0x003a44	thunk
0x003a49	thunk
0x003a58	thunk
0x003a62	thunk
0x003a67	thunk
0x003a6c	thunk
0x003a71	thunk
0x003a76	thunk
0x003a80	thunk
0x003a85	thunk
0x003a8a	thunk
0x003a8f	thunk
0x003a94	thunk
0x003a99	thunk
0x003aa3	thunk
0x003aa8	thunk
0x003aad	thunk
0x003abc	thunk
0x003ac6	thunk
0x003acb	thunk
0x003ad0	thunk
0x003ad5	thunk
0x003ada	thunk
0x003adf	thunk
0x003ae4	thunk
0x003aee	thunk
0x003af8	thunk
0x003afd	thunk
0x003b11	thunk
0x003b16	thunk
0x003b1b	thunk
0x003b20	thunk
0x003b34	thunk
0x003b3e	thunk
0x003b43	thunk
0x003b4d	thunk
0x003b57	thunk
0x003b5c	thunk
0x003b61	thunk
0x003b66	thunk
0x003b75	thunk
0x003b7a	thunk
0x003b84	thunk
0x003b8e	thunk
0x003b93	thunk
0x003b9d	thunk
0x003ba2	thunk
0x003ba7	thunk
0x003bb1	thunk
0x003bc0	thunk
0x003bc5	thunk
0x003bcf	thunk
0x003bd4	thunk
0x003bd9	thunk
0x003bde	thunk
0x003be8	thunk
0x003bed	thunk
0x003bf2	thunk
0x003bf7	thunk
0x003bfc	thunk
0x003c10	thunk
0x003c1a	thunk
0x003c2e	thunk
0x003c33	thunk
0x003c38	thunk
0x003c3d	thunk
0x003c47	thunk
0x003c4c	thunk
0x003c51	thunk
0x003c5b	thunk
0x003c60	thunk
0x003c65	thunk
0x003c6f	thunk
0x003c79	thunk
0x003c9c	thunk
0x003ca1	thunk
0x003ca6	thunk
0x003cb0	thunk
0x003cb5	thunk
0x003cba	thunk
0x003cbf	thunk
0x003cce	thunk
0x003cd3	thunk
0x003cd8	thunk
0x003ce2	thunk
0x003cf1	thunk
0x003cfb	thunk
0x003d0f	thunk
0x003d1e	thunk
0x003d23	thunk
0x003d28	thunk
0x003d2d	thunk
0x003d37	thunk
0x003d41	thunk
0x003d46	thunk
0x003d5a	thunk
0x003d5f	thunk
0x003d69	thunk
0x003d78	thunk
0x003d7d	thunk
0x003d82	thunk
0x003d87	thunk
0x003d96	thunk
0x003da0	thunk
0x003daa	thunk
0x003dbe	thunk
0x003dc3	thunk
0x003dc8	thunk
0x003dd2	thunk
0x003dd7	thunk
0x003ddc	thunk
0x003df0	thunk
0x003df5	thunk
0x003dfa	thunk
0x003dff	thunk
0x003e04	thunk
0x003e09	thunk
0x003e22	thunk
0x003e31	thunk
0x003e36	thunk
0x003e3b	thunk
0x003e4a	thunk
0x003e4f	thunk
0x003e54	thunk
0x003e59	thunk
0x003e5e	thunk
0x003e68	thunk
0x003e77	thunk
0x003e7c	thunk
0x003e81	thunk
0x003e86	thunk
0x003e8b	thunk
0x003e90	thunk
0x003e9f	thunk
0x003ea4	thunk
0x003ea9	thunk
0x003eae	thunk
0x003eb8	thunk
0x003ebd	thunk
0x003ec2	thunk
0x003ec7	thunk
0x003ed6	thunk
0x003edb	thunk
0x003ee5	thunk
0x003eef	thunk
0x003ef4	thunk
0x003f0d	thunk
0x003f17	thunk
0x003f1c	thunk
0x003f2b	thunk
0x003f30	thunk
0x003f35	thunk
0x003f44	thunk
0x003f4e	thunk
0x003f58	thunk
0x003f67	thunk
0x003f71	thunk
0x003f76	thunk
0x003f7b	thunk
0x003f80	thunk
0x003f85	thunk
0x003f8f	thunk
0x003f94	thunk
0x003fa3	thunk
0x003fa8	thunk
0x003fc1	thunk
0x003fc6	thunk
0x003fd0	thunk
0x003fda	thunk
0x003fe4	thunk
0x003fe9	thunk
0x003ff3	thunk
0x003ff8	thunk
0x004002	thunk
0x00400c	thunk
0x004011	thunk
0x004016	thunk
0x00401b	thunk
0x004025	thunk
0x00402a	thunk
0x004034	thunk
0x00403e	thunk
0x004043	thunk
0x004048	thunk
0x00404d	thunk
0x004052	thunk
0x00406b	thunk
0x00407a	thunk
0x00407f	thunk
0x00409d	thunk
0x0040a2	thunk
0x0040ac	thunk
0x0040b1	thunk
0x0040bb	thunk
0x0040c0	thunk
0x0040c5	thunk
0x0040ca	thunk
0x0040d4	thunk
0x0040e3	thunk
0x0040ed	thunk
0x0040f2	thunk
0x004106	thunk
0x00410b	thunk
0x004110	thunk
0x004115	thunk
0x00411a	thunk
0x004133	thunk
0x004138	thunk
0x00413d	thunk
0x00414c	thunk
0x004156	thunk
0x004160	thunk
0x00416a	thunk
0x00416f	thunk
0x004174	thunk
0x004179	thunk
0x00417e	thunk
0x004183	thunk
0x004192	thunk
0x004197	thunk
0x0041a6	thunk
0x0041ab	thunk
0x0041b0	thunk
0x0041b5	thunk
0x0041c4	thunk
0x0041c9	thunk
0x0041d3	thunk
0x0041d8	thunk
0x0041dd	thunk
0x004200	thunk
0x004205	thunk
0x00420a	thunk
0x004214	thunk
0x004219	thunk
0x004223	thunk
0x004228	thunk
0x00422d	thunk
0x004232	thunk
0x00423c	thunk
0x004246	thunk
0x00424b	thunk
0x004250	thunk
0x004255	thunk
0x00426e	thunk
0x004278	thunk
0x00427d	thunk
0x004282	thunk
0x004287	thunk
0x004291	thunk
0x00429b	thunk
0x0042a0	thunk
0x0042a5	thunk
0x0042aa	thunk
0x0042b4	thunk
0x0042b9	thunk
0x0042be	thunk
0x0042c3	thunk
0x0042c8	thunk
0x0042cd	thunk
0x0042d7	thunk
0x0042dc	thunk
0x0042e1	thunk
0x0042e6	thunk
0x004304	thunk
0x004327	thunk
0x004331	thunk
0x00433b	thunk
0x004345	thunk
0x00434f	thunk
0x004354	thunk
0x00435e	thunk
0x004363	thunk
0x004368	thunk
0x004372	thunk
0x004377	thunk
0x00437c	thunk
0x004381	thunk
0x00438b	thunk
0x004395	thunk
0x00439a	thunk
0x0043a4	thunk
0x0043a9	thunk
0x0043ae	thunk
0x0043b8	thunk
0x0043bd	thunk
0x0043c7	thunk
0x0043d6	thunk
0x0043db	thunk
0x0043e0	thunk
0x0043e5	thunk
0x0043ef	thunk
0x004408	thunk
0x00440d	thunk
0x004412	thunk
0x004417	thunk
0x004421	thunk
0x004426	thunk
0x004430	thunk
0x00443a	thunk
0x004449	thunk
0x004458	thunk
0x00445d	thunk
0x004462	thunk
0x004467	thunk
0x00447b	thunk
0x004494	thunk
0x004499	thunk
0x00449e	thunk
0x007c30	
0x007c70	
0x007db0	
0x007f90	
0x007fb0	
0x007fe0	
0x008050	
0x008070	
0x0080a0	
0x0080c0	
0x0080f0	
0x008250	
0x008450	
0x008590	
0x008610	
0x008720	
0x008760	
0x008790	
0x0087c0	
0x0087e0	
0x008800	
0x008820	
0x008850	
0x008870	
0x0088e0	
0x008900	
0x008920	
0x008940	
0x008960	
0x008980	
0x0089a0	
0x0089c0	
0x0089e0	
0x008a00	
0x008a20	
0x008a50	
0x008b60	
0x008b80	
0x008ba0	
0x008bf0	
0x008c10	
0x0090a0	
0x0090f0	
0x009230	
0x0092f0	
0x009310	
0x009340	
0x0094d0	
0x009660	
0x009770	
0x009800	
0x009820	
0x009bc0	
0x00a010	
0x00a3c0	
0x00af40	
0x00af60	
0x00af80	
0x00afa0	
0x00afc0	
0x00b120	
0x00b170	
0x00b1c0	
0x00b280	
0x00b5f0	
0x00b630	
0x00b670	
0x00b6b0	
0x00b770	
0x00b7a0	
0x00b7c0	
0x00b860	
0x00b920	
0x00b950	
0x00b970	
0x00ba10	
0x00bb20	
0x00bb50	
0x00bb70	
0x00bc40	
0x00bc90	
0x00bd00	
0x00bd70	
0x00bde0	
0x00be60	
0x00bf20	
0x00bfc0	
0x00c0a0	
0x00c210	
0x00c2b0	
0x00c4c0	
0x00c540	
0x00c5c0	
0x00c820	
0x00c850	
0x00c9e0	
0x00ca10	
0x00cb40	
0x00cd10	
0x00cd80	
0x00d180	
0x00d220	
0x00d2b0	
0x00f2b0	
0x00f2d0	
0x00f300	
0x00f410	
0x00f440	
0x00f460	
0x00f480	
0x00f4f0	
0x00f520	
0x00f590	
0x00f5b0	
0x00f620	
0x00f650	
0x00f6c0	
0x00f6e0	
0x00f750	
0x00f780	
0x00f7f0	
0x00f810	
0x00f880	
0x00f8b0	
0x00f920	
0x00f940	
0x00f9b0	
0x00f9e0	
0x00fa50	
0x00fa70	
0x00fae0	
0x00fb10	
0x00fb80	
0x00fba0	
0x00fc10	
0x00fc40	
0x00fcb0	
0x00fcd0	
0x00fd40	
0x00fd70	
0x00fde0	
0x00fe00	
0x00fe70	
0x00fea0	
0x00ff10	
0x00ff30	
0x00ffa0	
0x00ffd0	
0x010040	
0x010060	
0x0100d0	
0x010100	
0x010170	
0x010190	
0x0101c0	
0x010230	
0x010250	
0x0102c0	
0x0102f0	
0x010360	
0x010380	
0x0103f0	
0x010420	
0x010490	
0x0104b0	
0x010520	
0x010550	
0x0105c0	
0x0105e0	
0x010650	
0x010680	
0x0106f0	
0x010710	
0x010740	
0x0107b0	
0x0107d0	
0x010800	
0x010880	
0x0108a0	
0x0108d0	
0x010940	
0x010960	
0x010990	
0x010a00	
0x010a20	
0x010a90	
0x010ac0	
0x010b30	
0x010ba0	
0x010bc0	
0x010c30	
0x010c60	
0x010cd0	
0x010cf0	
0x010d20	
0x010d90	
0x010db0	
0x010de0	
0x010e50	
0x010e70	
0x010ea0	
0x010f10	
0x010f30	
0x010fa0	
0x010fd0	
0x011040	
0x011060	
0x0110d0	
0x011100	
0x011170	
0x0111e0	
0x011200	
0x011270	
0x0112a0	
0x011310	
0x011330	
0x0113a0	
0x0113d0	
0x011440	
0x011460	
0x011490	
0x011500	
0x011520	
0x011550	
0x0115c0	
0x0115e0	
0x011610	
0x011680	
0x0116a0	
0x0116d0	
0x011740	
0x011760	
0x0117d0	
0x011800	
0x011870	
0x011890	
0x011900	
0x011930	
0x0119a0	
0x0119c0	
0x011a30	
0x011a60	
0x011ad0	
0x011af0	
0x011b60	
0x011b90	
0x011c00	
0x011c20	
0x011c50	
0x011cc0	
0x011ce0	
0x011d10	
0x011d80	
0x011da0	
0x011dd0	
0x011e40	
0x011e60	
0x011e90	
0x011f00	
0x011f70	
0x011f90	
0x011fc0	
0x012030	
0x012050	
0x012080	
0x0120f0	
0x012110	
0x012140	
0x0121b0	
0x0121d0	
0x012200	
0x012270	
0x012290	
0x0122c0	
0x012330	
0x012350	
0x012380	
0x0123f0	
0x012410	
0x012440	
0x0124b0	
0x0124d0	
0x012500	
0x012570	
0x012590	
0x0125c0	
0x012630	
0x012650	
0x012680	
0x0126f0	
0x012970	
0x012990	
0x0129c0	
0x0129e0	
0x012a10	
0x012a30	
0x012a50	
0x012a80	
0x012af0	
0x012b10	
0x012b40	
0x012bb0	
0x012bd0	
0x012c40	
0x012c70	
0x012ce0	
0x012d00	
0x012d70	
0x012da0	
0x012e10	
0x012e30	
0x012ea0	
0x012ed0	
0x012f40	
0x012f60	
0x012f90	
0x013000	
0x013020	
0x013050	
0x0130c0	
0x0130e0	
0x013110	
0x013180	
0x013220	
0x013240	
0x013260	
0x013290	
0x013300	
0x013320	
0x013350	
0x0133c0	
0x0133e0	
0x013410	
0x013480	
0x0134f0	
0x013560	
0x013580	
0x0135b0	
0x013620	
0x0136e0	
0x0138e0	
0x013950	
0x013bc0	
0x013be0	
0x013c50	
0x013c80	
0x013fc0	
0x0140e0	
0x014130	
0x014350	
0x0143f0	
0x014530	
0x014640	
0x014730	
0x014780	
0x0147c0	
0x014b20	
0x014b40	
0x014bd0	
0x014bf0	
0x014c10	
0x014c30	
0x014c50	
0x014c70	
0x014ca0	
0x014d10	
0x015a20	
0x015ab0	
0x015ad0	
0x015b50	
0x015bd0	
0x015c50	
0x015cd0	
0x015d10	
0x015d40	
0x015d80	
0x015dc0	
0x015df0	
0x015e70	
0x015ef0	
0x015f70	
0x015ff0	
0x0160e0	
0x016100	
0x0163f0	
0x016420	
0x016440	
0x016470	
0x0164e0	
0x016510	
0x016580	
0x0165b0	
0x016ce0	
0x016db0	
0x016dd0	
0x016ea0	
0x016f70	
0x017040	
0x017150	
0x0171c0	
0x0172d0	
0x0172f0	
0x017310	
0x017330	
0x017350	
0x0173f0	
0x017410	
0x017430	
0x017450	
0x017470	
0x0174b0	
0x0174d0	
0x0174f0	
0x017510	
0x017530	
0x017550	
0x017570	
0x0175b0	
0x0175f0	
0x017630	
0x017940	
0x017990	
0x0179c0	
0x017ad0	
0x017af0	
0x017b20	
0x017d50	
0x017d70	
0x017d90	
0x017dc0	
0x017de0	
0x017e10	
0x017e30	
0x017e60	
0x017e80	
0x017eb0	
0x017ed0	
0x017f00	
0x017f20	
0x017f50	
0x017f70	
0x017fa0	
0x017fc0	
0x017ff0	
0x018010	
0x018040	
0x0180c0	
0x0180f0	
0x0183c0	
0x0183e0	
0x018400	
0x018440	
0x018730	
0x018750	
0x0187f0	
0x018810	
0x018840	
0x018ca0	
0x018d40	
0x018e50	
0x018f10	
0x019550	
0x0196d0	
0x019930	
0x019ba0	
0x019ce0	
0x019f60	
0x01a050	
0x01a710	
0x01af80	
0x01b460	
0x01b680	
0x01b6a0	
0x01c080	
0x01c100	
0x01c220	
0x01c8b0	
0x01c9e0	
0x01ce20	
0x01ce40	
0x01ce70	
0x01d3f0	
0x01d410	
0x01d430	
0x01d450	
0x01e530	
0x01e580	
0x01e670	
0x01e730	
0x01ec30	
0x01ed00	
0x01ed40	
0x01f460	
0x01f490	
0x01f700	
0x01f860	
0x01f880	
0x01f8b0	
0x01f8f0	
0x01f910	
0x01f930	
0x01f950	
0x01f9c0	
0x01fd60	
0x01fd80	
0x01fdf0	
0x01fff0	
0x020200	helper
0x0204f0	
0x020520	
0x020540	
0x0205d0	
0x020f00	
0x020f30	
0x020f50	
0x021150	
0x021270	
0x021290	
0x0212b0	
0x0212f0	
0x021320	
0x0213b0	
0x0213d0	
0x021580	
0x021610	
0x0218f0	
0x021ab0	
0x021b20	
0x021b90	
0x021bb0	
0x021cd0	
0x021d70	
0x021e40	
0x021e70	
0x022040	
0x0220b0	
0x0222b0	
0x0226c0	
0x022760	
0x022a60	
0x022a90	
0x022b70	
0x022c10	
0x022df0	
0x023020	
0x023430	
0x023460	
0x023490	
0x0234b0	
0x023500	
0x023520	
0x023570	
0x023590	
0x0235c0	
0x0235e0	
0x023610	
0x023630	
0x023660	
0x023680	
0x0236b0	
0x0236d0	
0x023700	
0x023720	
0x023750	
0x023770	
0x0237a0	
0x0237c0	
0x0237f0	
0x023810	
0x023840	
0x023860	
0x023880	
0x0238a0	
0x0238d0	
0x0238f0	
0x023910	
0x023930	
0x023960	
0x023980	
0x0239a0	
0x023ad0	
0x023b50	
0x023b90	
0x023bc0	
0x023c30	
0x023ca0	
0x023d20	
0x023db0	
0x023df0	
0x023e60	
0x023f20	
0x023f90	
0x023fe0	
0x024060	
0x0240d0	
0x024120	
0x0241b0	
0x0241f0	
0x024210	
0x024230	
0x024250	
0x024280	
0x0242a0	
0x0242c0	
0x0242f0	
0x024330	
0x024350	
0x024370	
0x024390	
0x0243c0	
0x0243e0	
0x024420	
0x024460	
0x0244b0	
0x024580	
0x024650	
0x0246a0	
0x024760	
0x024820	
0x024a20	
0x024a50	
0x024d50	
0x024f10	
0x024fb0	
0x025bb0	
0x025c30	
0x025d20	
0x026400	
0x026750	
0x0299c0	
0x0299e0	
0x029a10	
0x029a50	
0x029a80	
0x029ad0	
0x02a500	
0x02ab10	
0x02acd0	
0x02ad70	
0x02ad90	
0x02b2d0	
0x02b3b0	
0x02b8e0	
0x02bf50	
0x02c010	
0x02c030	
0x02c0d0	
0x02c600	
0x02c620	
0x02d750	
0x02d770	
0x02d790	
0x02df30	
0x02e330	
0x02ed20	
0x02ed40	
0x02f5b0	
0x030050	
0x030250	
0x0304c0	
0x030540	
0x0306c0	
0x030920	
0x030a90	
0x030ab0	
0x030eb0	
0x031080	
0x031140	
0x031170	
0x0311e0	
0x031230	
0x0315a0	
0x031c00	
0x031c30	
0x031ff0	
0x032c70	
0x0334b0	
0x034380	
0x0343f0	
0x0348f0	
0x034c00	
0x035060	
0x0351a0	
0x0354e0	
0x035830	
0x035ea0	
0x036330	
0x0363a0	
0x0367f0	
0x0369c0	
0x036b70	
0x036c90	
0x036ce0	
0x036d30	
0x036d80	
0x036da0	
0x036de0	
0x036e50	
0x036ec0	
0x036ff0	
0x037100	
0x037180	
0x037700	
0x037790	
0x0377e0	
0x037830	
0x0378c0	
0x037910	
0x037990	
0x037a60	
0x037b50	
0x037c40	
0x037d30	
0x037e20	
0x037f10	
0x038040	
0x038070	
0x038140	
0x0381e0	
0x038260	
0x0382d0	
0x038500	
0x0385d0	
0x038650	
0x038690	
0x0386e0	
0x038800	
0x038c40	
0x038e20	
0x038ee0	
0x038fc0	
0x039040	
0x039080	
0x0390f0	
0x0392d0	
0x039320	
0x039360	
0x0393d0	
0x039490	
0x039610	
0x039980	
0x039b60	
0x039b80	
0x039c20	
0x039ce0	
0x039e40	
0x039ec0	
0x03a0c0	
0x03a0f0	
0x03a120	
0x03a260	
0x03a430	
0x03a450	
0x03a480	
0x03a4a0	
0x03a4d0	
0x03a630	
0x03a830	
0x03ab30	
0x03ab50	
0x03ab70	
0x03ab90	
0x03abb0	
0x03abd0	
0x03abf0	
0x03ac10	
0x03ac30	
0x03ac50	
0x03ac70	
0x03ac90	
0x03acb0	
0x03ad80	
0x03aeb0	
0x03b0c0	
0x03b230	
0x03b390	
0x03b520	
0x03b6e0	
0x03b860	
0x03ba70	
0x03bec0	
0x03bf30	
0x03bf50	
0x03bf90	
0x03c000	
0x03c140	
0x03c220	
0x03c420	
0x03c710	
0x03c740	
0x03c770	
0x03c7c0	
0x03c810	
0x03c8b0	
0x03cae0	
0x03cb10	
0x03cb40	
0x03ccf0	
0x03cf00	
0x03cf20	
0x03cf50	
0x03cf70	
0x03cfa0	
0x03cfc0	
0x03cff0	
0x03d010	
0x03d040	
0x03d060	
0x03d090	
0x03d0b0	
0x03d0e0	
0x03d100	
0x03d130	
0x03d150	
0x03d180	
0x03d1a0	
0x03d1d0	
0x03d310	
0x03d450	
0x03d590	
0x03d6d0	
0x03d810	
0x03d950	
0x03da90	
0x03dbd0	
0x03dd10	
0x03de50	
0x03e020	
0x03e040	
0x03e070	
0x03e090	
0x03e0c0	
0x03e220	
0x03e420	
0x03e440	
0x03e6c0	
0x03e7e0	
0x03e800	
0x03e830	
0x03e850	
0x03e880	
0x03e9e0	
0x03ebe0	
0x03ec10	
0x03ef60	
0x03f110	
0x03f130	
0x03f160	
0x03f180	
0x03f1b0	
0x03f310	
0x03f510	
0x03fb90	
0x03fdf0	
0x03fed0	
0x03fef0	
0x03ff20	
0x03ff40	
0x03ff70	
0x0400d0	
0x0402d0	
0x0403b0	
0x0405d0	
0x0405f0	
0x040620	
0x040640	
0x040670	
0x0407d0	
0x040b30	
0x040b50	
0x040c40	
0x040d70	
0x040f40	
0x041110	
0x0411e0	
0x041270	
0x0413a0	
0x0413c0	
0x0413f0	
0x041410	
0x041440	
0x0415a0	
0x041900	
0x0419c0	
0x041db0	
0x041fd0	
0x041ff0	
0x042020	
0x042040	
0x042070	
0x0421d0	
0x0423d0	
0x0425e0	
0x042600	
0x042630	
0x042650	
0x042680	
0x0427e0	
0x0429e0	
0x042aa0	
0x042c60	
0x043590	
0x0444c0	
0x0444e0	
0x044510	
0x044530	
0x044560	
0x0446c0	
0x044ad0	
0x044b20	
0x044c30	
0x044d90	
0x044e50	
0x044ea0	
0x045020	
0x045190	
0x0454f0	
0x045510	
0x0456d0	
0x045880	
0x045a80	
0x045c50	
0x045f00	
0x045f20	
0x045f50	
0x045f70	
0x045fa0	
0x046100	
0x046300	
0x046330	
0x046400	
0x0464a0	
0x0464c0	
0x0464f0	
0x046510	
0x046540	
0x046560	
0x046590	
0x0465b0	
0x0465e0	
0x046600	
0x046630	
0x046650	
0x046680	
0x0466a0	
0x0466d0	
0x0466f0	
0x046720	
0x046740	
0x046770	
0x0468b0	
0x0469f0	
0x046bb0	
0x046bd0	
0x046c00	
0x046c20	
0x046c50	
0x046db0	
0x046fb0	
0x047000	
0x0471d0	
0x0471f0	
0x047220	
0x047240	
0x047270	
0x0473d0	
0x0475d0	
0x047680	
0x0476b0	
0x0476d0	
0x047700	
0x047720	
0x047750	
0x047770	
0x0477a0	
0x0477c0	
0x0477f0	
0x047810	
0x047840	
0x047860	
0x047890	
0x0478b0	
0x0478e0	
0x047900	
0x047930	
0x048280	
0x048320	
0x048390	
0x049b80	
0x04a6a0	
0x04a910	
0x04ab30	
0x04b050	
0x04b160	
0x04b240	
0x04b290	
0x04c040	
0x04cf30	
0x04d000	
0x04d0f0	
0x04d1c0	
0x04d2b0	
0x04d3f0	
0x04d520	
0x04d600	
0x04d6d0	
0x04dc20	
0x050920	
0x050b70	
0x050bb0	
0x051080	
0x051370	
0x0513b0	
0x0513e0	
0x051680	
0x051720	
0x0518f0	
0x051ad0	
0x052b40	
0x052da0	
0x052e10	
0x052e80	
0x053a50	
0x053e60	
0x0554b0	
0x056c70	
0x056d80	
0x056e50	
0x056f30	
0x056fd0	
0x0576d0	
0x057760	
0x057970	
0x057a40	
0x057ae0	
0x057b10	
0x057bb0	
0x057be0	
0x057c50	
0x057c80	
0x0587c0	
0x058a30	
0x058a70	
0x058a90	
0x058b70	
0x058ba0	
0x058db0	
0x058e30	
0x058e50	
0x058e80	
0x058ea0	
0x058ed0	
0x058ef0	
0x058f20	
0x058f40	
0x058f70	
0x058f90	
0x058fc0	
0x058fe0	
0x059010	
0x059030	
0x059060	
0x059080	
0x0590b0	
0x0590d0	
0x059100	
0x059670	
0x05af20	
0x05b440	
0x05b5c0	
0x05b6b0	
0x05b6f0	
0x05b710	
0x05b740	
0x05b760	
0x05b790	
0x05b7b0	
0x05b7e0	
0x05b800	
0x05b830	
0x05b850	
0x05b880	
0x05b8a0	
0x05b8d0	
0x05b8f0	
0x05b920	
0x05b940	
0x05b970	
0x05b990	
0x05b9c0	
0x05bb00	
0x05bb20	
0x05bb50	
0x05bb70	
0x05bba0	
0x05bd00	
0x05c970	
0x05d0e0	
0x05eba0	
0x05f1e0	
0x060020	
0x061170	
0x061440	
0x0615b0	
0x061690	
0x061810	
0x061a90	
0x061b80	
0x061fe0	
0x062710	
0x062a10	
0x062a40	
0x062ce0	
0x0632b0	
0x063670	
0x063a30	
0x063c80	
0x064080	
0x064410	
0x064580	
0x0651d0	
0x065380	
0x065500	
0x065930	
0x065af0	
0x065d50	
0x067720	
0x0679d0	
0x067aa0	
0x067e50	
0x068240	
0x0683f0	
0x068750	
0x068f70	
0x0691c0	
0x069c30	
0x069ea0	
0x069f30	
0x06a5a0	
0x06b130	
0x06b140	
0x06b170	
0x06b1b0	
0x06b200	
0x06b510	
0x06b550	
0x06b5a0	
0x06baf0	
0x06bb80	
0x06bc10	
0x06bd00	
0x06bd70	
0x06bea0	
0x06c000	
0x06d1d0	
0x06d930	
0x06d970	
0x06d9b0	
0x06dff0	
0x06e6b0	
0x06e6d0	
0x06e8d0	
0x06ea50	
0x06f1c0	
0x0758b0	
0x0758e0	
0x075910	
0x075960	
0x0759a0	
0x0759c0	
0x075b30	
0x075d60	
0x077660	
0x077c90	
0x077cc0	
0x077e50	
0x077f30	
0x078130	
0x078300	
0x0783a0	
0x0783f0	
0x078550	
0x078750	
0x0787a0	
0x078830	
0x078900	
0x078920	
0x0793f0	
0x0797a0	
0x0799d0	
0x079a00	
0x079a50	
0x079c60	
0x079d70	
0x079e80	
0x07a050	
0x07a110	
0x07a2c0	
0x07a3e0	
0x07a4b0	
0x07a630	
0x07aa90	
0x07b080	
0x07b200	
0x07b310	
0x07b800	
0x07bce0	
0x07bd30	
0x07bfe0	
0x07c1b0	
0x07c2a0	
0x07c540	
0x07cb80	
0x07cc60	
0x07ce60	
0x07cfe0	
0x07d060	
0x07d0f0	
0x07d1c0	
0x07d250	
0x07d370	
0x07d4e0	
0x07d600	
0x07d730	
0x07da40	
0x07db80	
0x07dcc0	
0x07de00	
0x07df40	
0x07e080	
0x07e1c0	
0x07e300	
0x07e4e0	
0x07e500	
0x07e530	
0x07e550	
0x07e580	
0x07e6e0	
0x07e8e0	
0x07e910	
0x07e990	
0x07ea20	
0x07ebf0	
0x07ec10	
0x07ec40	
0x07ec60	
0x07ec90	
0x07edf0	
0x07eff0	
0x07f080	
0x07f0a0	
0x07f190	
0x07f270	
0x07f440	
0x07f460	
0x07f490	
0x07f4b0	
0x07f4e0	
0x07f640	
0x07f840	
0x07f880	
0x07f940	
0x07fa00	
0x07fad0	
0x07faf0	
0x07fbc0	
0x07fbe0	
0x07fcb0	
0x07fcd0	
0x07fea0	
0x07fec0	
0x07fef0	
0x07ff10	
0x07ff40	
0x0800a0	
0x0802a0	
0x080330	
0x0803b0	
0x080770	
0x0807a0	
0x0807d0	
0x080850	
0x0808a0	
0x0808c0	
0x080940	
0x0809c0	
0x0809e0	
0x080b20	
0x080b90	
0x080c10	
0x080c40	
0x080c80	
0x080cb0	
0x080cd0	
0x080cf0	
0x081010	
0x081d30	
0x081f50	
0x082170	
0x082350	
0x082520	
0x082890	
0x0828b0	
0x082950	
0x082970	
0x0829a0	
0x0829c0	
0x0829e0	
0x082a00	
0x082a20	
0x082a40	
0x082a60	
0x082a80	
0x082aa0	
0x082ac0	
0x082ae0	
0x082b00	
0x082b20	
0x082b40	
0x082b60	
0x082b80	
0x082ba0	
0x082bc0	
0x082be0	
0x082c00	
0x082c20	
0x082c40	
0x082c60	
0x082c80	
0x082ca0	
0x082cc0	
0x082ce0	
0x082d00	
0x082d20	
0x082d40	
0x082d60	
0x082d80	
0x082da0	
0x082dc0	
0x082de0	
0x082e00	
0x082e20	
0x082e40	
0x082e60	
0x082e80	
0x082ea0	
0x082ec0	
0x082ef0	
0x082f10	
0x082f50	
0x083180	
0x083200	
0x083220	
0x083250	
0x083280	
0x083370	
0x0852f0	
0x085310	
0x085380	
0x0853a0	
0x085420	
0x085460	
0x085480	
0x0854a0	
0x0854c0	
0x085500	
0x085a70	
0x085af0	
0x085b70	
0x085c30	
0x085d10	
0x085d80	
0x085df0	
0x085e60	
0x085ee0	
0x085f60	
0x085fd0	
0x086100	
0x086210	
0x08b660	
0x08b7e0	
0x08b880	
0x08c2a0	
0x08c2d0	
0x08c2f0	
0x08c320	
0x08c390	
0x08c3b0	
0x08c3d0	
0x08c3f0	
0x08c410	
0x08c430	
0x08c450	
0x08c470	
0x08c490	
0x08c4b0	
0x08c4d0	
0x08c4f0	
0x08c510	
